#t, flux, occultation
-0.60000, 1.00087,
-0.60000, 1.00059,
-0.60000, 1.00015,
-0.58000, 1.00087,
-0.58000, 1.00034,
-0.58000, 1.00003,
-0.58000, 0.99981,
-0.56000, 1.00119,
-0.56000, 1.00061,
-0.56000, 1.00025,
-0.56000, 0.99994,
-0.54000, 1.00111,
-0.54000, 1.00066,
-0.54000, 1.00017,
-0.54000, 0.99982,
-0.54000, 0.99963,
-0.52000, 0.99934,e
-0.52000, 0.99910,e
-0.52000, 0.99882,e
-0.52000, 0.99831,e
-0.52000, 0.99796,e
-0.50000, 0.99891,e
-0.50000, 0.99850,e
-0.50000, 0.99748,e
-0.48000, 0.99852,e
-0.48000, 0.99820,e
-0.48000, 0.99787,e
-0.48000, 0.99766,e
-0.46000, 1.00095,
-0.46000, 1.00045,
-0.46000, 1.00021,
-0.46000, 0.99961,
-0.44000, 1.00149,
-0.44000, 1.00097,
-0.44000, 1.00052,
-0.44000, 1.00019,
-0.42000, 1.00138,
-0.42000, 1.00100,
-0.42000, 1.00054,
-0.42000, 1.00031,
-0.42000, 0.99992,
-0.40000, 1.00132,
-0.40000, 1.00090,
-0.40000, 1.00036,
-0.40000, 0.99960,
-0.38000, 1.00090,
-0.38000, 1.00057,
-0.38000, 1.00037,
-0.38000, 0.99977,
-0.36000, 1.00063,
-0.36000, 1.00016,
-0.34000, 1.00112,
-0.34000, 1.00072,
-0.34000, 0.99995,
-0.34000, 0.99964,
-0.34000, 0.99938,
-0.32000, 1.00042,
-0.32000, 1.00012,
-0.32000, 0.99963,
-0.30000, 1.00103,
-0.30000, 1.00046,
-0.30000, 1.00009,
-0.30000, 0.99976,
-0.28000, 1.00034,
-0.28000, 0.99977,
-0.28000, 0.99944,
-0.28000, 0.99924,
-0.26000, 1.00017,
-0.26000, 0.99964,
-0.26000, 0.99938,
-0.24000, 1.00085,
-0.24000, 1.00034,
-0.24000, 1.00014,
-0.24000, 0.99962,
-0.22000, 1.00069,
-0.22000, 1.00012,
-0.22000, 0.99977,
-0.22000, 0.99956,
-0.20000, 1.00033,
-0.20000, 0.99981,
-0.20000, 0.99934,
-0.20000, 0.99906,
-0.18000, 1.00038,
-0.18000, 0.99993,
-0.18000, 0.99941,
-0.18000, 0.99921,
-0.16000, 1.00051,
-0.16000, 0.99989,
-0.16000, 0.99945,
-0.16000, 0.99918,
-0.14000, 0.99995,
-0.14000, 0.99957,
-0.14000, 0.99921,
-0.12000, 1.00061,
-0.12000, 0.99995,
-0.12000, 0.99966,
-0.12000, 0.99940,
-0.10000, 0.99988,
-0.10000, 0.99948,
-0.10000, 0.99915,
-0.08000, 0.99962,
-0.08000, 0.99933,
-0.08000, 0.99878,
-0.08000, 0.99798,
-0.06000, 1.00022,
-0.06000, 0.99933,
-0.06000, 0.99906,
-0.04000, 1.00004,
-0.04000, 0.99976,
-0.04000, 0.99884,
-0.02000, 0.99347,t
-0.02000, 0.99291,t
-0.02000, 0.99254,t
0.00000, 0.99359,t
0.00000, 0.99313,t
0.02000, 0.99383,t
0.02000, 0.99329,t
0.04000, 0.99958,
0.04000, 0.99916,
0.04000, 0.99866,
0.06000, 0.99981,
0.06000, 0.99947,
0.06000, 0.99914,
0.06000, 0.99894,
0.08000, 0.99981,
0.08000, 0.99932,
0.08000, 0.99874,
0.10000, 1.00020,
0.10000, 1.00002,
0.10000, 0.99925,
0.10000, 0.99894,
0.12000, 0.99974,
0.12000, 0.99953,
0.12000, 0.99920,
0.12000, 0.99889,
0.14000, 0.99987,
0.14000, 0.99928,
0.14000, 0.99876,
0.16000, 0.99978,
0.16000, 0.99917,
0.18000, 0.99993,
0.18000, 0.99961,
0.18000, 0.99910,
0.18000, 0.99878,
0.20000, 1.00058,
0.20000, 1.00004,
0.20000, 0.99946,
0.20000, 0.99911,
0.22000, 1.00083,
0.22000, 1.00051,
0.22000, 0.99994,
0.22000, 0.99963,
0.22000, 0.99901,
0.24000, 1.00085,
0.24000, 1.00048,
0.24000, 0.99998,
0.24000, 0.99974,
0.24000, 0.99934,
0.24000, 0.99873,
0.26000, 1.00045,
0.26000, 1.00012,
0.26000, 0.99991,
0.26000, 0.99955,
0.28000, 1.00051,
0.28000, 1.00018,
0.28000, 0.99961,
0.30000, 1.00101,
0.30000, 1.00053,
0.30000, 1.00008,
0.30000, 0.99990,
0.30000, 0.99931,
0.30000, 0.99889,
0.32000, 1.00097,
0.32000, 1.00037,
0.32000, 1.00017,
0.34000, 1.00081,
0.34000, 1.00046,
0.34000, 0.99969,
0.34000, 0.99948,
0.36000, 1.00045,
0.36000, 1.00013,
0.36000, 0.99977,
0.38000, 1.00085,
0.38000, 1.00045,
0.38000, 1.00006,
0.40000, 1.00101,
0.40000, 1.00072,
0.40000, 1.00043,
0.40000, 1.00013,
0.42000, 1.00071,
0.42000, 1.00039,
0.42000, 1.00005,
0.42000, 0.99977,
0.44000, 1.00083,
0.44000, 1.00055,
0.44000, 1.00028,
0.44000, 0.99978,
0.46000, 1.00066,
0.46000, 1.00036,
0.48000, 0.99861,e
0.48000, 0.99834,e
0.48000, 0.99779,e
0.50000, 0.99886,e
0.50000, 0.99857,e
0.50000, 0.99811,e
0.50000, 0.99761,e
0.52000, 0.99907,e
0.52000, 0.99878,e
0.52000, 0.99853,e
0.54000, 1.00079,
0.54000, 1.00059,
0.54000, 0.99990,
0.54000, 0.99968,
0.56000, 1.00097,
0.56000, 1.00056,
0.56000, 1.00031,
0.58000, 1.00011,
