#t, flux, occultation
-0.6500000, 1.000150,
-0.6500000, 1.000075,
-0.6500000, 1.000021,
-0.6500000, 0.9999766,
-0.6000000, 1.000187,
-0.6000000, 1.000096,
-0.6000000, 0.9999962,
-0.5500000, 1.000171,
-0.5500000, 1.000095,
-0.5500000, 1.000047,
-0.5500000, 0.9999746,
-0.5000000, 0.9999490,
-0.5000000, 0.9999127,
-0.5000000, 0.9998561,
-0.4500000, 0.9999585,
-0.4500000, 0.9998992,
-0.4500000, 0.9998669,
-0.4000000, 1.000058,
-0.4000000, 0.9999908,
-0.4000000, 0.9999288,
-0.3500000, 1.000133,
-0.3500000, 1.000070,
-0.3500000, 0.9999881,
-0.3000000, 1.000154,
-0.3000000, 0.9999571,
-0.3000000, 0.9998393,
-0.2500000, 1.000177,
-0.2500000, 1.000109,
-0.2500000, 1.000037,
-0.2000000, 1.000018,
-0.2000000, 0.9999874,
-0.2000000, 0.9999235,
-0.1500000, 1.000120,
-0.1000000, 1.000023,
-0.1000000, 0.9999699,
-0.1000000, 0.9999127,
-0.1000000, 0.9998454,
-0.05000000, 1.000022,t
-0.05000000, 0.9999295,t
-0.05000000, 0.9997996,t
-0.05000000, 0.9997269,t
-0.05000000, 0.9996542,t
0.05000000, 1.000101,
0.05000000, 1.000046,
0.05000000, 1.000013,
0.1000000, 1.000053,
0.1000000, 0.9999484,
0.1500000, 1.000171,
0.1500000, 1.000098,
0.1500000, 1.000002,
0.1500000, 0.9998777,
0.2000000, 1.000137,
0.2500000, 1.000159,
0.2500000, 1.000086,
0.3000000, 1.000265,
0.3000000, 1.000193,
0.3000000, 1.000126,
0.3500000, 0.9999181,
0.4000000, 1.000111,
0.4000000, 1.000033,
0.4000000, 0.9999457,
0.4000000, 0.9998844,
0.4500000, 0.9999638,
0.4500000, 0.9998965,
0.4500000, 0.9998662,
0.5000000, 0.9999988,
0.5000000, 0.9999618,
0.5000000, 0.9999012,
0.5500000, 1.000086,
0.5500000, 1.000030,
0.5500000, 0.9999766,
0.6000000, 0.9999793,
0.6500000, 1.000177,
0.6500000, 1.000109,
0.6500000, 1.000010,
0.6500000, 0.9999793,
0.7000000, 1.000117,
0.7000000, 1.000033,
0.7000000, 0.9999793,
0.7500000, 1.000171,
0.7500000, 1.000103,
0.8000000, 1.000134,
0.8000000, 1.000098,
0.8000000, 1.000039,
0.8500000, 1.000177,
0.8500000, 1.000109,
0.9000000, 1.000183,
0.9000000, 1.000101,
0.9000000, 1.000016,
0.9500000, 1.000232,
0.9500000, 1.000103,
1.000000, 1.000120,
1.000000, 1.000047,
1.000000, 0.9999854,
1.050000, 1.000179,
1.050000, 1.000150,
1.050000, 1.000086,
1.100000, 1.000226,
1.100000, 1.000160,
1.150000, 1.000294,
1.150000, 1.000222,
1.150000, 1.000175,
1.150000, 1.000125,
1.200000, 1.000294,
1.200000, 1.000204,
1.200000, 1.000138,
1.200000, 1.000041,
1.250000, 1.000271,
1.250000, 1.000208,
1.250000, 1.000144,
1.300000, 1.000234,
1.300000, 1.000183,
1.300000, 1.000122,
1.350000, 1.000496,
1.350000, 1.000424,
1.350000, 1.000367,
1.400000, 1.000412,
1.400000, 1.000283,
1.400000, 1.000221,
1.400000, 1.000097,
1.450000, 1.000389,
1.450000, 1.000306,
1.450000, 1.000244,
1.500000, 1.000250,
1.500000, 1.000187,
1.550000, 0.9998979,e
1.550000, 0.9998339,e
1.600000, 1.000269,
1.600000, 1.000204,
1.650000, 1.000294,
1.650000, 1.000244,
1.650000, 1.000193,
1.700000, 1.000278,
1.700000, 1.000143,
1.750000, 1.000271,
1.750000, 1.000204,
1.750000, 1.000138,
1.800000, 1.000244,
1.800000, 1.000182,
1.850000, 1.000167,
1.850000, 1.000135,
1.850000, 1.000076,
1.900000, 1.000197,
1.900000, 1.000148,
1.900000, 1.000070,
1.950000, 1.000176,
1.950000, 1.000089,
