#t, flux, occultation
-0.60000, 1.00072,
-0.60000, 1.00059,
-0.60000, 1.00047,
-0.60000, 1.00040,
-0.58000, 1.00064,
-0.58000, 1.00044,
-0.58000, 1.00031,
-0.58000, 1.00019,
-0.56000, 1.00071,
-0.56000, 1.00053,
-0.56000, 1.00028,
-0.54000, 1.00061,
-0.54000, 1.00045,
-0.54000, 1.00038,
-0.54000, 1.00030,
-0.52000, 1.00056,
-0.52000, 1.00047,
-0.52000, 1.00040,
-0.50000, 0.99874,e
-0.50000, 0.99863,e
-0.50000, 0.99853,e
-0.48000, 1.00065,
-0.48000, 1.00042,
-0.48000, 1.00033,
-0.48000, 1.00009,
-0.46000, 1.00069,
-0.46000, 1.00058,
-0.46000, 1.00044,
-0.44000, 1.00050,
-0.44000, 1.00040,
-0.44000, 1.00033,
-0.44000, 1.00019,
-0.42000, 1.00063,
-0.42000, 1.00050,
-0.42000, 1.00032,
-0.40000, 1.00029,
-0.40000, 1.00017,
-0.40000, 1.00007,
-0.40000, 0.99996,
-0.38000, 1.00039,
-0.38000, 1.00026,
-0.38000, 1.00004,
-0.36000, 1.00044,
-0.36000, 1.00032,
-0.36000, 1.00020,
-0.32000, 1.00015,
-0.32000, 1.00005,
-0.32000, 0.99993,
-0.30000, 1.00011,
-0.30000, 0.99999,
-0.28000, 1.00007,
-0.28000, 0.99986,
-0.26000, 0.99977,
-0.26000, 1.00006,
-0.26000, 0.99995,
-0.26000, 0.99985,
-0.24000, 0.99981,
-0.24000, 1.00001,
-0.24000, 0.99987,
-0.22000, 0.99967,
-0.22000, 1.00010,
-0.22000, 0.99981,
-0.18000, 0.99970,
-0.18000, 0.99983,
-0.16000, 0.99972,
-0.16000, 0.99966,
-0.16000, 0.99954,
-0.14000, 0.99981,
-0.14000, 0.99967,
-0.14000, 0.99946,
-0.12000, 0.99981,
-0.12000, 0.99970,
-0.12000, 0.99961,
-0.12000, 0.99954,
-0.10000, 0.99968,
-0.10000, 0.99947,
-0.10000, 0.99982,
-0.08000, 0.99964,
-0.08000, 0.99959,
-0.06000, 0.99945,
-0.06000, 0.99936,
-0.06000, 0.99924,
-0.04000, 0.99962,
-0.04000, 0.99952,
-0.04000, 0.99941,
-0.02000, 0.99952,
-0.02000, 0.99940,
-0.02000, 0.99923,
-0.02000, 0.99915,
-0.006833712984054663, 0.9752525252525253,t
0.0004555808656037108, 0.9748484848484849,t
0.0077448747152618624, 0.9753535353535354,t
0.02000, 0.99964,
0.02000, 0.99952,
0.04000, 0.99960,
0.04000, 0.99952,
0.04000, 0.99938,
0.06000, 0.99964,
0.06000, 0.99950,
0.06000, 0.99936,
0.08000, 0.99979,
0.08000, 0.99968,
0.08000, 0.99958,
0.08000, 0.99952,
0.08000, 0.99986,
0.10000, 0.99975,
0.10000, 0.99967,
0.10000, 0.99959,
0.10000, 0.99992,
0.12000, 0.99993,
0.12000, 0.99978,
0.12000, 0.99959,
0.12000, 0.99937,
0.14000, 0.99984,
0.14000, 0.99964,
0.14000, 0.99956,
0.16000, 1.00003,
0.16000, 0.99983,
0.16000, 0.99976,
0.16000, 0.99968,
0.18000, 1.00010,
0.18000, 0.99996,
0.18000, 0.99983,
0.20000, 1.00017,
0.20000, 1.00001,
0.20000, 0.99990,
0.22000, 1.00032,
0.22000, 1.00009,
0.22000, 0.99995,
0.28000, 1.00036,
0.28000, 1.00021,
0.28000, 1.00009,
0.30000, 1.00038,
0.30000, 1.00022,
0.32000, 1.00051,
0.32000, 1.00039,
0.34000, 1.00058,
0.34000, 1.00032,
0.34000, 1.00026,
0.36000, 1.00052,
0.36000, 1.00038,
0.36000, 1.00022,
0.38000, 1.00042,
0.38000, 1.00036,
0.38000, 1.00026,
0.40000, 1.00049,
0.40000, 1.00043,
0.40000, 1.00024,
0.42000, 1.00069,
0.42000, 1.00060,
0.42000, 1.00050,
0.44000, 1.00052,
0.44000, 1.00042,
0.44000, 1.00032,
0.46000, 1.00057,
0.46000, 1.00044,
0.46000, 1.00030,
0.48000, 1.00057,
0.48000, 1.00049,
0.48000, 1.00038,
0.50000, 0.99879,e
0.50000, 0.99870,e
0.50000, 0.99861,e
0.52000, 1.00075,
0.52000, 1.00067,
0.52000, 1.00057,
0.52000, 1.00046,
0.54000, 1.00056,
0.54000, 1.00048,
0.54000, 1.00037,
0.54000, 1.00031,
0.56000, 1.00040,
0.56000, 1.00030,
0.58000, 1.00059,
0.58000, 1.00040,
0.58000, 1.00028,
0.58000, 1.00018,
0.60000, 1.00020,
0.60000, 1.00007,
0.60000, 1.00001,
0.62000, 1.00028,
0.62000, 1.00017,
0.62000, 1.00003,
