#t, flux, occultation
-0.94000, 1.00026,
-0.94000, 0.99976,
-0.94000, 0.99941,
-0.92000, 1.00028,
-0.92000, 0.99997,
-0.90000, 1.00092,
-0.90000, 1.00058,
-0.90000, 1.00010,
-0.88000, 1.00111,
-0.88000, 1.00042,
-0.88000, 1.00003,
-0.86000, 1.00086,
-0.86000, 1.00005,
-0.84000, 1.00091,
-0.84000, 1.00037,
-0.82000, 1.00199,
-0.82000, 1.00143,
-0.82000, 1.00109,
-0.80000, 1.00235,
-0.80000, 1.00138,
-0.80000, 1.00108,
-0.78000, 1.00162,
-0.78000, 1.00125,
-0.76000, 1.00188,
-0.76000, 1.00146,
-0.74000, 1.00224,
-0.74000, 1.00180,
-0.74000, 1.00141,
-0.72000, 1.00226,
-0.72000, 1.00199,
-0.70000, 1.00250,
-0.70000, 1.00172,
-0.68000, 1.00276,
-0.68000, 1.00231,
-0.68000, 1.00163,
-0.66000, 1.00337,
-0.66000, 1.00296,
-0.66000, 1.00242,
-0.64000, 1.00345,
-0.64000, 1.00301,
-0.64000, 1.00272,
-0.62000, 1.00321,
-0.62000, 1.00210,
-0.60000, 1.00433,
-0.60000, 1.00375,
-0.60000, 1.00330,
-0.60000, 1.00233,
-0.58000, 1.00387,
-0.58000, 1.00348,
-0.58000, 1.00285,
-0.56000, 1.00423,
-0.56000, 1.00367,
-0.56000, 1.00336,
-0.54000, 1.00016,e
-0.52000, 1.00019,e
-0.52000, 0.99973,e
-0.50000, 1.00050,e
-0.50000, 1.00003,e
-0.48000, 1.00041,e
-0.48000, 0.99999,e
-0.46000, 1.00072,e
-0.44000, 1.00443,
-0.44000, 1.00387,
-0.44000, 1.00353,
-0.42000, 1.00372,
-0.42000, 1.00345,
-0.42000, 1.00289,
-0.40000, 1.00416,
-0.40000, 1.00361,
-0.38000, 1.00380,
-0.38000, 1.00354,
-0.38000, 1.00300,
-0.36000, 1.00335,
-0.36000, 1.00285,
-0.36000, 1.00252,
-0.34000, 1.00332,
-0.34000, 1.00274,
-0.34000, 1.00228,
-0.32000, 1.00382,
-0.32000, 1.00323,
-0.32000, 1.00286,
-0.30000, 1.00299,
-0.30000, 1.00252,
-0.30000, 1.00213,
-0.28000, 1.00348,
-0.28000, 1.00292,
-0.28000, 1.00259,
-0.26000, 1.00314,
-0.26000, 1.00250,
-0.26000, 1.00221,
-0.24000, 1.00257,
-0.24000, 1.00199,
-0.22000, 1.00279,
-0.22000, 1.00226,
-0.22000, 1.00191,
-0.20000, 1.00160,
-0.20000, 1.00100,
-0.18000, 1.00138,
-0.18000, 1.00089,
-0.18000, 1.00063,
-0.18000, 0.99999,
-0.16000, 1.00127,
-0.16000, 1.00069,
-0.16000, 1.00039,
-0.14000, 1.00145,
-0.14000, 1.00100,
-0.14000, 1.00046,
-0.12000, 1.00079,
-0.12000, 1.00039,
-0.12000, 0.99999,
-0.10000, 1.00134,
-0.10000, 1.00091,
-0.10000, 1.00050,
-0.10000, 1.00009,
-0.08000, 1.00129,
-0.08000, 1.00078,
-0.08000, 1.00045,
-0.08000, 0.99999,
-0.06000, 1.00070,
-0.06000, 1.00032,
-0.06000, 0.99992,
-0.04000, 0.99195,t
-0.04000, 0.99135,t
-0.02000, 0.99133,t
-0.02000, 0.99057,t
-0.02000, 0.99002,t
0.00000, 0.99057,t
0.00000, 0.99009,t
0.02000, 0.99148,t
0.02000, 0.99060,t
0.04000, 0.99179,t
0.06000, 1.00102,
0.06000, 1.00051,
0.06000, 1.00004,
0.08000, 1.00076,
0.08000, 1.00023,
0.08000, 0.99999,
0.10000, 1.00107,
0.10000, 1.00054,
0.12000, 1.00053,
0.12000, 1.00010,
0.14000, 1.00114,
0.14000, 1.00078,
0.14000, 1.00006,
0.16000, 1.00119,
0.16000, 1.00080,
0.18000, 1.00090,
0.18000, 1.00049,
0.18000, 1.00010,
0.18000, 0.99983,
0.20000, 1.00117,
0.20000, 0.99991,
0.22000, 1.00180,
0.22000, 1.00149,
0.22000, 1.00083,
0.24000, 1.00217,
0.24000, 1.00155,
0.24000, 1.00129,
0.26000, 1.00241,
0.26000, 1.00188,
0.28000, 1.00257,
0.28000, 1.00210,
