#t, flux, occultation
0.20000, 1.00187,
0.20000, 1.00160,
0.20000, 1.00143,
0.21000, 1.00141,
0.21000, 1.00118,
0.21000, 1.00095,
0.22000, 1.00146,
0.22000, 1.00124,
0.22000, 1.00106,
0.23000, 1.00155,
0.23000, 1.00131,
0.23000, 1.00113,
0.23000, 1.00086,
0.24000, 1.00143,
0.24000, 1.00120,
0.24000, 1.00091,
0.25000, 1.00155,
0.25000, 1.00127,
0.25000, 1.00104,
0.26000, 1.00169,
0.26000, 1.00143,
0.26000, 1.00129,
0.26000, 1.00108,
0.27000, 1.00161,
0.27000, 1.00137,
0.27000, 1.00121,
0.27000, 1.00094,
0.27000, 1.00084,
0.28000, 1.00156,
0.28000, 1.00133,
0.28000, 1.00117,
0.29000, 1.00143,
0.29000, 1.00128,
0.29000, 1.00114,
0.30000, 1.00144,
0.30000, 1.00124,
0.31000, 1.00170,
0.31000, 1.00154,
0.31000, 1.00129,
0.32000, 1.00184,
0.32000, 1.00154,
0.32000, 1.00143,
0.33000, 1.00179,
0.33000, 1.00156,
0.33000, 1.00126,
0.34000, 1.00197,
0.34000, 1.00155,
0.34000, 1.00137,
0.34000, 1.00123,
0.35000, 1.00162,
0.35000, 1.00137,
0.35000, 1.00118,
0.36000, 1.00193,
0.36000, 1.00167,
0.36000, 1.00147,
0.36000, 1.00127,
0.37000, 1.00159,
0.37000, 1.00135,
0.37000, 1.00114,
0.38000, 1.00160,
0.38000, 1.00141,
0.39000, 1.00151,
0.39000, 1.00138,
0.39000, 1.00110,
0.40000, 1.00180,
0.40000, 1.00161,
0.40000, 1.00140,
0.41000, 1.00182,
0.41000, 1.00168,
0.42000, 1.00149,
0.42000, 1.00128,
0.43000, 1.00185,
0.43000, 1.00158,
0.43000, 1.00136,
0.43000, 1.00107,
0.44000, 1.00154,
0.44000, 1.00136,
0.45000, 1.00162,
0.45000, 1.00135,
0.45000, 1.00123,
0.46000, 1.00160,
0.46000, 1.00135,
0.47000, 1.00174,
0.47000, 1.00156,
0.47000, 1.00134,
0.48000, 1.00149,
0.49000, 1.00015,e
0.49000, 0.99988,e
0.49000, 0.99972,e
0.50000, 1.00012,e
0.50000, 0.99991,e
0.50000, 0.99975,e
0.51000, 1.00044,e
0.51000, 1.00026,e
0.51000, 1.00009,e
0.51000, 0.99998,e
0.52000, 1.00140,
